order.date,order.id,order.line,state,quantity,price,extended_price,category_1,category_2,frame_material,bikeshop.name
2015-02-27,1577,5,NY,1,9060,9060,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2015-02-27,1577,6,NY,1,3840,3840,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers
2015-02-27,1578,1,FL,1,3200,3200,Road,Triathalon,Carbon,Miami Race Equipment
2015-03-02,1579,1,KS,1,7000,7000,Road,Triathalon,Carbon,Kansas City 29ers
2015-03-02,1579,2,KS,1,7460,7460,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2015-03-02,1579,3,KS,1,415,415,Mountain,Sport,Aluminum,Kansas City 29ers
2015-03-02,1579,4,KS,1,3200,3200,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2015-03-02,1579,5,KS,1,9060,9060,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2015-03-02,1579,6,KS,1,3200,3200,Road,Elite Road,Carbon,Kansas City 29ers
2015-03-02,1579,7,KS,1,9060,9060,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2015-03-02,1579,8,KS,5,1080,5400,Mountain,Sport,Aluminum,Kansas City 29ers
2015-03-02,1579,9,KS,1,6390,6390,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2015-03-02,1579,10,KS,1,3200,3200,Mountain,Over Mountain,Carbon,Kansas City 29ers
2015-03-02,1579,11,KS,1,2660,2660,Mountain,Trail,Aluminum,Kansas City 29ers
2015-03-02,1579,12,KS,2,705,1410,Mountain,Sport,Aluminum,Kansas City 29ers
2015-03-02,1579,13,KS,1,2450,2450,Road,Cyclocross,Carbon,Kansas City 29ers
2015-03-02,1579,14,KS,1,7460,7460,Mountain,Trail,Carbon,Kansas City 29ers
2015-03-02,1580,1,KS,1,3500,3500,Road,Cyclocross,Carbon,Wichita Speed
2015-03-02,1580,2,KS,4,3200,12800,Road,Elite Road,Carbon,Wichita Speed
2015-03-03,1581,1,CO,1,2880,2880,Mountain,Trail,Aluminum,Denver Bike Shop
2015-03-03,1581,2,CO,2,1350,2700,Mountain,Sport,Aluminum,Denver Bike Shop
2015-03-03,1581,3,CO,1,2450,2450,Road,Cyclocross,Carbon,Denver Bike Shop
2015-03-03,1581,4,CO,1,2060,2060,Mountain,Cross Country Race,Aluminum,Denver Bike Shop
2015-03-03,1581,5,CO,10,6390,63900,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2015-03-03,1581,6,CO,1,415,415,Mountain,Sport,Aluminum,Denver Bike Shop
2015-03-03,1581,7,CO,1,3940,3940,Road,Elite Road,Carbon,Denver Bike Shop
2015-03-03,1581,8,CO,1,1950,1950,Road,Elite Road,Aluminum,Denver Bike Shop
2015-03-03,1581,9,CO,1,980,980,Mountain,Sport,Aluminum,Denver Bike Shop
2015-03-03,1581,10,CO,1,2130,2130,Mountain,Fat Bike,Aluminum,Denver Bike Shop
2015-03-03,1581,11,CO,1,1080,1080,Mountain,Sport,Aluminum,Denver Bike Shop
2015-03-03,1582,1,TN,2,7000,14000,Road,Triathalon,Carbon,Nashville Cruisers
2015-03-03,1582,2,TN,5,2660,13300,Road,Elite Road,Aluminum,Nashville Cruisers
2015-03-04,1583,1,AZ,1,3200,3200,Road,Elite Road,Carbon,Phoenix Bi-peds
2015-03-04,1584,1,MI,1,1950,1950,Mountain,Trail,Aluminum,Detroit Cycles
2015-03-04,1584,2,MI,2,8200,16400,Mountain,Over Mountain,Carbon,Detroit Cycles
2015-03-04,1585,1,OK,1,1950,1950,Road,Triathalon,Carbon,Oklahoma City Race Equipment
2015-03-04,1585,2,OK,1,3200,3200,Road,Elite Road,Carbon,Oklahoma City Race Equipment
2015-03-04,1585,3,OK,1,3200,3200,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2015-03-04,1585,4,OK,1,1030,1030,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2015-03-04,1585,5,OK,1,5860,5860,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2015-03-04,1585,6,OK,1,1250,1250,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment
2015-03-04,1585,7,OK,1,1350,1350,Mountain,Sport,Aluminum,Oklahoma City Race Equipment
2015-03-04,1585,8,OK,1,1950,1950,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2015-03-04,1585,9,OK,1,7460,7460,Road,Endurance Road,Carbon,Oklahoma City Race Equipment
2015-03-04,1585,10,OK,2,3940,7880,Road,Elite Road,Carbon,Oklahoma City Race Equipment
2015-03-04,1585,11,OK,2,10660,21320,Road,Elite Road,Carbon,Oklahoma City Race Equipment
2015-03-05,1586,1,RI,1,1840,1840,Road,Elite Road,Carbon,Providence Bi-peds
2015-03-05,1586,2,RI,2,7460,14920,Mountain,Cross Country Race,Carbon,Providence Bi-peds
2015-03-05,1586,3,RI,2,3200,6400,Mountain,Over Mountain,Carbon,Providence Bi-peds
2015-03-05,1586,4,RI,1,1960,1960,Road,Cyclocross,Carbon,Providence Bi-peds
2015-03-05,1586,5,RI,1,4800,4800,Mountain,Cross Country Race,Carbon,Providence Bi-peds
2015-03-05,1586,6,RI,1,1030,1030,Road,Elite Road,Aluminum,Providence Bi-peds
2015-03-05,1586,7,RI,1,2340,2340,Mountain,Trail,Aluminum,Providence Bi-peds
2015-03-05,1586,8,RI,1,3200,3200,Mountain,Trail,Aluminum,Providence Bi-peds
2015-03-05,1586,9,RI,1,1950,1950,Road,Elite Road,Aluminum,Providence Bi-peds
2015-03-05,1586,10,RI,1,1570,1570,Road,Endurance Road,Aluminum,Providence Bi-peds
2015-03-05,1586,11,RI,1,2340,2340,Mountain,Cross Country Race,Aluminum,Providence Bi-peds
2015-03-05,1586,12,RI,2,3200,6400,Road,Endurance Road,Carbon,Providence Bi-peds
2015-03-05,1586,13,RI,1,4260,4260,Road,Elite Road,Aluminum,Providence Bi-peds
2015-03-05,1586,14,RI,1,2660,2660,Road,Elite Road,Aluminum,Providence Bi-peds
2015-03-05,1586,15,RI,1,2880,2880,Mountain,Cross Country Race,Carbon,Providence Bi-peds
2015-03-05,1586,16,RI,1,870,870,Road,Endurance Road,Aluminum,Providence Bi-peds
2015-03-05,1586,17,RI,1,4260,4260,Mountain,Cross Country Race,Carbon,Providence Bi-peds
2015-03-05,1586,18,RI,1,12790,12790,Mountain,Cross Country Race,Carbon,Providence Bi-peds
2015-03-05,1586,19,RI,1,2060,2060,Mountain,Cross Country Race,Aluminum,Providence Bi-peds
2015-03-05,1586,20,RI,1,5330,5330,Mountain,Trail,Carbon,Providence Bi-peds
2015-03-05,1587,1,OK,1,12790,12790,Road,Elite Road,Carbon,Oklahoma City Race Equipment
2015-03-05,1587,2,OK,1,3200,3200,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment
2015-03-05,1587,3,OK,1,815,815,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2015-03-05,1587,4,OK,1,3200,3200,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment
2015-03-05,1587,5,OK,1,3200,3200,Road,Endurance Road,Carbon,Oklahoma City Race Equipment
2015-03-05,1587,6,OK,1,1030,1030,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment
2015-03-05,1587,7,OK,2,9590,19180,Road,Endurance Road,Carbon,Oklahoma City Race Equipment
2015-03-05,1587,8,OK,2,5330,10660,Road,Endurance Road,Carbon,Oklahoma City Race Equipment
2015-03-05,1587,9,OK,1,1030,1030,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2015-03-05,1587,10,OK,1,3200,3200,Mountain,Over Mountain,Carbon,Oklahoma City Race Equipment
2015-03-05,1587,11,OK,1,1520,1520,Mountain,Sport,Aluminum,Oklahoma City Race Equipment
2015-03-05,1587,12,OK,1,5860,5860,Road,Endurance Road,Carbon,Oklahoma City Race Equipment
2015-03-05,1588,1,CO,1,11190,11190,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2015-03-05,1588,2,CO,1,7000,7000,Road,Triathalon,Carbon,Denver Bike Shop
2015-03-05,1588,3,CO,1,1620,1620,Mountain,Trail,Aluminum,Denver Bike Shop
2015-03-05,1588,4,CO,1,3730,3730,Mountain,Over Mountain,Carbon,Denver Bike Shop
2015-03-05,1588,5,CO,1,7460,7460,Mountain,Trail,Carbon,Denver Bike Shop
2015-03-05,1588,6,CO,2,480,960,Mountain,Sport,Aluminum,Denver Bike Shop
2015-03-05,1588,7,CO,1,1520,1520,Mountain,Sport,Aluminum,Denver Bike Shop
2015-03-05,1588,8,CO,1,2130,2130,Mountain,Trail,Aluminum,Denver Bike Shop
2015-03-05,1588,9,CO,1,2880,2880,Mountain,Trail,Aluminum,Denver Bike Shop
2015-03-05,1588,10,CO,1,1080,1080,Mountain,Sport,Aluminum,Denver Bike Shop
2015-03-05,1588,11,CO,1,705,705,Mountain,Sport,Aluminum,Denver Bike Shop
2015-03-05,1588,12,CO,1,2660,2660,Mountain,Trail,Aluminum,Denver Bike Shop
2015-03-05,1588,13,CO,1,7460,7460,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2015-03-05,1588,14,CO,1,6390,6390,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2015-03-05,1588,15,CO,1,2130,2130,Road,Endurance Road,Aluminum,Denver Bike Shop
2015-03-05,1588,16,CO,1,4800,4800,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2015-03-05,1588,17,CO,1,4260,4260,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2015-03-05,1588,18,CO,1,1030,1030,Road,Elite Road,Aluminum,Denver Bike Shop
2015-03-05,1589,1,OK,1,3200,3200,Road,Triathalon,Carbon,Oklahoma City Race Equipment
2015-03-05,1589,2,OK,1,3730,3730,Road,Endurance Road,Carbon,Oklahoma City Race Equipment
2015-03-05,1589,3,OK,2,1840,3680,Road,Elite Road,Carbon,Oklahoma City Race Equipment
2015-03-05,1589,4,OK,1,2660,2660,Road,Endurance Road,Carbon,Oklahoma City Race Equipment
2015-03-05,1589,5,OK,1,5860,5860,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2015-03-05,1589,6,OK,1,3200,3200,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment
2015-03-05,1589,7,OK,2,2450,4900,Road,Cyclocross,Carbon,Oklahoma City Race Equipment
2015-03-10,1590,1,KS,1,2240,2240,Road,Endurance Road,Carbon,Wichita Speed
2015-03-10,1590,2,KS,1,4260,4260,Road,Elite Road,Aluminum,Wichita Speed
2015-03-10,1590,3,KS,1,3200,3200,Road,Endurance Road,Carbon,Wichita Speed
2015-03-10,1590,4,KS,1,6070,6070,Mountain,Over Mountain,Carbon,Wichita Speed
2015-03-10,1590,5,KS,1,5330,5330,Road,Endurance Road,Carbon,Wichita Speed
2015-03-10,1590,6,KS,1,4800,4800,Road,Endurance Road,Carbon,Wichita Speed
2015-03-10,1590,7,KS,1,4500,4500,Road,Triathalon,Carbon,Wichita Speed
2015-03-10,1590,8,KS,1,10660,10660,Road,Elite Road,Carbon,Wichita Speed
2015-03-10,1590,9,KS,1,8200,8200,Mountain,Over Mountain,Carbon,Wichita Speed
2015-03-10,1590,10,KS,1,5330,5330,Mountain,Trail,Carbon,Wichita Speed
2015-03-10,1590,11,KS,1,1250,1250,Road,Elite Road,Aluminum,Wichita Speed
2015-03-10,1590,12,KS,2,2660,5320,Road,Endurance Road,Carbon,Wichita Speed
2015-03-10,1590,13,KS,1,1030,1030,Road,Elite Road,Aluminum,Wichita Speed
2015-03-10,1590,14,KS,1,9590,9590,Road,Endurance Road,Carbon,Wichita Speed
2015-03-10,1590,15,KS,1,3200,3200,Road,Elite Road,Aluminum,Wichita Speed
2015-03-11,1591,1,NY,1,12790,12790,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2015-03-11,1592,1,KS,1,10660,10660,Road,Elite Road,Carbon,Wichita Speed
2015-03-11,1592,2,KS,1,4500,4500,Road,Triathalon,Carbon,Wichita Speed
2015-03-11,1592,3,KS,1,1030,1030,Road,Endurance Road,Aluminum,Wichita Speed
2015-03-11,1592,4,KS,2,7990,15980,Road,Elite Road,Carbon,Wichita Speed
2015-03-11,1592,5,KS,1,3730,3730,Mountain,Trail,Carbon,Wichita Speed
2015-03-11,1592,6,KS,1,2240,2240,Road,Elite Road,Aluminum,Wichita Speed
2015-03-11,1592,7,KS,1,3500,3500,Road,Cyclocross,Carbon,Wichita Speed
2015-03-11,1592,8,KS,1,1250,1250,Road,Endurance Road,Aluminum,Wichita Speed
2015-03-11,1592,9,KS,1,6390,6390,Mountain,Cross Country Race,Carbon,Wichita Speed
2015-03-11,1592,10,KS,1,7460,7460,Road,Endurance Road,Carbon,Wichita Speed
2015-03-11,1592,11,KS,3,4800,14400,Mountain,Cross Country Race,Carbon,Wichita Speed
2015-03-11,1592,12,KS,1,3940,3940,Road,Elite Road,Carbon,Wichita Speed
2015-03-11,1592,13,KS,1,5330,5330,Road,Endurance Road,Carbon,Wichita Speed
2015-03-12,1593,1,NY,1,4260,4260,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2015-03-12,1593,2,NY,1,3200,3200,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers
2015-03-12,1593,3,NY,4,9590,38360,Road,Endurance Road,Carbon,Ithaca Mountain Climbers
2015-03-12,1593,4,NY,1,3730,3730,Mountain,Trail,Carbon,Ithaca Mountain Climbers
2015-03-12,1593,5,NY,1,7990,7990,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers
2015-03-12,1593,6,NY,1,1350,1350,Mountain,Sport,Aluminum,Ithaca Mountain Climbers
2015-03-12,1593,7,NY,1,12790,12790,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2015-03-12,1593,8,NY,1,4500,4500,Road,Triathalon,Carbon,Ithaca Mountain Climbers
2015-03-12,1593,9,NY,1,6390,6390,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2015-03-12,1593,10,NY,1,3200,3200,Road,Triathalon,Carbon,Ithaca Mountain Climbers
2015-03-12,1593,11,NY,1,8200,8200,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers
2015-03-12,1593,12,NY,1,2660,2660,Mountain,Trail,Aluminum,Ithaca Mountain Climbers
2015-03-12,1593,13,NY,1,3200,3200,Road,Elite Road,Aluminum,Ithaca Mountain Climbers
2015-03-12,1593,14,NY,1,12250,12250,Mountain,Trail,Carbon,Ithaca Mountain Climbers
2015-03-12,1593,15,NY,1,3200,3200,Mountain,Cross Country Race,Aluminum,Ithaca Mountain Climbers
2015-03-12,1593,16,NY,1,1410,1410,Road,Elite Road,Aluminum,Ithaca Mountain Climbers
2015-03-12,1593,17,NY,1,1950,1950,Mountain,Trail,Aluminum,Ithaca Mountain Climbers
2015-03-12,1593,18,NY,1,9060,9060,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2015-03-12,1593,19,NY,1,4800,4800,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2015-03-12,1593,20,NY,1,6070,6070,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers
2015-03-12,1594,1,OH,1,12790,12790,Road,Elite Road,Carbon,Cincinnati Speed
2015-03-12,1594,2,OH,1,3840,3840,Mountain,Over Mountain,Carbon,Cincinnati Speed
2015-03-12,1594,3,OH,1,3200,3200,Mountain,Cross Country Race,Aluminum,Cincinnati Speed
2015-03-12,1594,4,OH,1,5860,5860,Road,Endurance Road,Carbon,Cincinnati Speed
2015-03-12,1594,5,OH,1,4260,4260,Mountain,Cross Country Race,Carbon,Cincinnati Speed
2015-03-12,1594,6,OH,1,9060,9060,Mountain,Cross Country Race,Carbon,Cincinnati Speed
2015-03-12,1594,7,OH,4,4260,17040,Road,Elite Road,Carbon,Cincinnati Speed
2015-03-12,1594,8,OH,1,2450,2450,Road,Cyclocross,Carbon,Cincinnati Speed
2015-03-12,1594,9,OH,3,6390,19170,Mountain,Cross Country Race,Carbon,Cincinnati Speed
2015-03-12,1594,10,OH,1,4500,4500,Road,Triathalon,Carbon,Cincinnati Speed
2015-03-12,1594,11,OH,1,1680,1680,Road,Elite Road,Aluminum,Cincinnati Speed
2015-03-12,1594,12,OH,1,1030,1030,Road,Endurance Road,Aluminum,Cincinnati Speed
2015-03-12,1594,13,OH,1,5330,5330,Road,Elite Road,Carbon,Cincinnati Speed
2015-03-12,1594,14,OH,4,7460,29840,Mountain,Cross Country Race,Carbon,Cincinnati Speed
2015-03-12,1594,15,OH,1,1250,1250,Road,Endurance Road,Aluminum,Cincinnati Speed
2015-03-12,1594,16,OH,1,12790,12790,Mountain,Cross Country Race,Carbon,Cincinnati Speed
2015-03-12,1594,17,OH,1,1570,1570,Road,Endurance Road,Aluminum,Cincinnati Speed
2015-03-12,1594,18,OH,1,5330,5330,Road,Endurance Road,Carbon,Cincinnati Speed
2015-03-12,1594,19,OH,2,5330,10660,Mountain,Cross Country Race,Carbon,Cincinnati Speed
2015-03-12,1594,20,OH,1,3200,3200,Road,Triathalon,Carbon,Cincinnati Speed
2015-03-12,1594,21,OH,7,1030,7210,Road,Elite Road,Aluminum,Cincinnati Speed
2015-03-12,1594,22,OH,1,2660,2660,Road,Elite Road,Aluminum,Cincinnati Speed
2015-03-12,1594,23,OH,1,1840,1840,Road,Elite Road,Carbon,Cincinnati Speed
2015-03-12,1594,24,OH,3,4260,12780,Road,Elite Road,Aluminum,Cincinnati Speed
2015-03-12,1595,1,KS,1,9060,9060,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2015-03-12,1596,1,AZ,1,1080,1080,Mountain,Sport,Aluminum,Phoenix Bi-peds
2015-03-12,1596,2,AZ,1,10660,10660,Road,Elite Road,Carbon,Phoenix Bi-peds
2015-03-12,1596,3,AZ,1,815,815,Mountain,Sport,Aluminum,Phoenix Bi-peds
2015-03-12,1596,4,AZ,1,3940,3940,Road,Elite Road,Carbon,Phoenix Bi-peds
2015-03-12,1596,5,AZ,1,2660,2660,Road,Endurance Road,Carbon,Phoenix Bi-peds
2015-03-12,1596,6,AZ,1,1750,1750,Road,Cyclocross,Carbon,Phoenix Bi-peds
2015-03-13,1597,1,NV,1,3200,3200,Road,Endurance Road,Carbon,Las Vegas Cycles
2015-03-13,1597,2,NV,1,1680,1680,Road,Elite Road,Aluminum,Las Vegas Cycles
2015-03-13,1597,3,NV,1,4260,4260,Mountain,Cross Country Race,Carbon,Las Vegas Cycles
2015-03-13,1597,4,NV,1,5860,5860,Road,Endurance Road,Carbon,Las Vegas Cycles
2015-03-13,1597,5,NV,1,3200,3200,Mountain,Over Mountain,Carbon,Las Vegas Cycles
2015-03-13,1597,6,NV,4,7990,31960,Road,Elite Road,Carbon,Las Vegas Cycles
2015-03-13,1597,7,NV,1,1030,1030,Road,Elite Road,Aluminum,Las Vegas Cycles
2015-03-13,1597,8,NV,2,5330,10660,Mountain,Cross Country Race,Carbon,Las Vegas Cycles
2015-03-13,1597,9,NV,1,1250,1250,Road,Elite Road,Aluminum,Las Vegas Cycles
2015-03-13,1597,10,NV,1,3200,3200,Road,Triathalon,Carbon,Las Vegas Cycles
2015-03-13,1597,11,NV,1,5860,5860,Road,Elite Road,Aluminum,Las Vegas Cycles
2015-03-13,1597,12,NV,8,7990,63920,Mountain,Over Mountain,Carbon,Las Vegas Cycles
2015-03-13,1597,13,NV,1,1840,1840,Road,Endurance Road,Carbon,Las Vegas Cycles
2015-03-13,1597,14,NV,1,5970,5970,Mountain,Over Mountain,Carbon,Las Vegas Cycles
2015-03-13,1597,15,NV,1,3500,3500,Road,Cyclocross,Carbon,Las Vegas Cycles
2015-03-13,1597,16,NV,1,1840,1840,Road,Elite Road,Carbon,Las Vegas Cycles
2015-03-13,1597,17,NV,1,3730,3730,Road,Endurance Road,Carbon,Las Vegas Cycles
2015-03-13,1597,18,NV,1,4260,4260,Mountain,Cross Country Race,Carbon,Las Vegas Cycles
2015-03-13,1597,19,NV,2,7460,14920,Road,Endurance Road,Carbon,Las Vegas Cycles
2015-03-13,1597,20,NV,1,10660,10660,Road,Elite Road,Carbon,Las Vegas Cycles
2015-03-13,1597,21,NV,1,7000,7000,Road,Triathalon,Carbon,Las Vegas Cycles
2015-03-13,1597,22,NV,1,9060,9060,Mountain,Cross Country Race,Carbon,Las Vegas Cycles
2015-03-13,1597,23,NV,1,2240,2240,Road,Elite Road,Carbon,Las Vegas Cycles
2015-03-13,1598,1,RI,1,2130,2130,Road,Endurance Road,Aluminum,Providence Bi-peds
2015-03-13,1599,1,MI,1,480,480,Mountain,Sport,Aluminum,Ann Arbor Speed
2015-03-13,1599,2,MI,1,2240,2240,Road,Elite Road,Carbon,Ann Arbor Speed
2015-03-13,1599,3,MI,2,3200,6400,Road,Triathalon,Carbon,Ann Arbor Speed
2015-03-13,1599,4,MI,1,10660,10660,Road,Elite Road,Carbon,Ann Arbor Speed
2015-03-13,1599,5,MI,1,7990,7990,Road,Elite Road,Carbon,Ann Arbor Speed
2015-03-13,1599,6,MI,1,1840,1840,Road,Elite Road,Carbon,Ann Arbor Speed
2015-03-13,1599,7,MI,2,1520,3040,Mountain,Sport,Aluminum,Ann Arbor Speed
2015-03-13,1599,8,MI,1,2880,2880,Mountain,Cross Country Race,Carbon,Ann Arbor Speed
2015-03-13,1599,9,MI,1,3200,3200,Mountain,Cross Country Race,Aluminum,Ann Arbor Speed
2015-03-13,1599,10,MI,3,1680,5040,Road,Elite Road,Aluminum,Ann Arbor Speed
2015-03-13,1599,11,MI,1,1840,1840,Mountain,Cross Country Race,Aluminum,Ann Arbor Speed
2015-03-13,1599,12,MI,1,3200,3200,Mountain,Over Mountain,Carbon,Ann Arbor Speed
2015-03-13,1599,13,MI,1,2450,2450,Road,Cyclocross,Carbon,Ann Arbor Speed
2015-03-13,1599,14,MI,1,2770,2770,Mountain,Trail,Aluminum,Ann Arbor Speed
2015-03-13,1599,15,MI,1,1080,1080,Mountain,Sport,Aluminum,Ann Arbor Speed
2015-03-13,1599,16,MI,1,1350,1350,Mountain,Sport,Aluminum,Ann Arbor Speed
2015-03-13,1599,17,MI,1,3940,3940,Road,Elite Road,Carbon,Ann Arbor Speed
2015-03-13,1599,18,MI,1,1960,1960,Road,Cyclocross,Carbon,Ann Arbor Speed
2015-03-16,1600,1,TX,1,3200,3200,Road,Elite Road,Carbon,Austin Cruisers
2015-03-16,1601,1,KS,2,1520,3040,Mountain,Sport,Aluminum,Kansas City 29ers
2015-03-16,1601,2,KS,1,2340,2340,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2015-03-16,1601,3,KS,1,2880,2880,Mountain,Trail,Aluminum,Kansas City 29ers
2015-03-17,1602,1,OH,2,7000,14000,Road,Triathalon,Carbon,Cincinnati Speed
2015-03-17,1603,1,LA,1,2240,2240,Road,Elite Road,Aluminum,New Orleans Velocipedes
2015-03-17,1603,2,LA,1,2660,2660,Road,Endurance Road,Carbon,New Orleans Velocipedes
2015-03-17,1603,3,LA,1,3200,3200,Mountain,Over Mountain,Carbon,New Orleans Velocipedes
2015-03-17,1603,4,LA,1,2340,2340,Mountain,Trail,Aluminum,New Orleans Velocipedes
2015-03-17,1603,5,LA,1,1570,1570,Road,Endurance Road,Aluminum,New Orleans Velocipedes
2015-03-17,1603,6,LA,1,7460,7460,Road,Endurance Road,Carbon,New Orleans Velocipedes
2015-03-17,1603,7,LA,1,2240,2240,Road,Endurance Road,Carbon,New Orleans Velocipedes
2015-03-17,1603,8,LA,1,3200,3200,Road,Elite Road,Carbon,New Orleans Velocipedes
2015-03-17,1603,9,LA,1,2130,2130,Mountain,Trail,Aluminum,New Orleans Velocipedes
2015-03-17,1603,10,LA,1,1410,1410,Road,Elite Road,Aluminum,New Orleans Velocipedes
2015-03-17,1603,11,LA,1,2130,2130,Road,Endurance Road,Aluminum,New Orleans Velocipedes
2015-03-17,1603,12,LA,1,1950,1950,Mountain,Trail,Aluminum,New Orleans Velocipedes
2015-03-17,1603,13,LA,1,480,480,Mountain,Sport,Aluminum,New Orleans Velocipedes
2015-03-17,1603,14,LA,1,4800,4800,Road,Endurance Road,Carbon,New Orleans Velocipedes
2015-03-17,1603,15,LA,1,4500,4500,Road,Triathalon,Carbon,New Orleans Velocipedes
2015-03-17,1603,16,LA,1,585,585,Mountain,Sport,Aluminum,New Orleans Velocipedes
2015-03-17,1603,17,LA,1,1950,1950,Road,Elite Road,Aluminum,New Orleans Velocipedes
2015-03-17,1603,18,LA,1,1840,1840,Road,Endurance Road,Carbon,New Orleans Velocipedes
2015-03-17,1603,19,LA,1,815,815,Mountain,Sport,Aluminum,New Orleans Velocipedes
2015-03-17,1603,20,LA,6,3200,19200,Road,Triathalon,Carbon,New Orleans Velocipedes
2015-03-17,1603,21,LA,1,1680,1680,Road,Elite Road,Aluminum,New Orleans Velocipedes
2015-03-17,1603,22,LA,1,415,415,Mountain,Sport,Aluminum,New Orleans Velocipedes
2015-03-17,1603,23,LA,1,1840,1840,Mountain,Cross Country Race,Aluminum,New Orleans Velocipedes
2015-03-17,1603,24,LA,1,11190,11190,Mountain,Cross Country Race,Carbon,New Orleans Velocipedes
2015-03-17,1603,25,LA,1,2660,2660,Road,Elite Road,Aluminum,New Orleans Velocipedes
2015-03-17,1603,26,LA,1,5860,5860,Road,Elite Road,Aluminum,New Orleans Velocipedes
2015-03-17,1603,27,LA,1,1030,1030,Road,Endurance Road,Aluminum,New Orleans Velocipedes
2015-03-17,1604,1,FL,1,2880,2880,Mountain,Trail,Aluminum,Miami Race Equipment
2015-03-18,1605,1,LA,1,8200,8200,Mountain,Over Mountain,Carbon,New Orleans Velocipedes
2015-03-18,1605,2,LA,1,1750,1750,Road,Cyclocross,Carbon,New Orleans Velocipedes
2015-03-18,1605,3,LA,1,9590,9590,Road,Endurance Road,Carbon,New Orleans Velocipedes
2015-03-18,1605,4,LA,1,2130,2130,Road,Endurance Road,Aluminum,New Orleans Velocipedes
2015-03-18,1605,5,LA,1,1840,1840,Road,Elite Road,Carbon,New Orleans Velocipedes
2015-03-18,1605,6,LA,1,1250,1250,Road,Endurance Road,Aluminum,New Orleans Velocipedes
2015-03-19,1606,1,KS,1,4260,4260,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2015-03-19,1606,2,KS,1,1410,1410,Road,Elite Road,Aluminum,Kansas City 29ers
2015-03-19,1607,1,MI,1,2240,2240,Road,Elite Road,Carbon,Detroit Cycles
2015-03-19,1607,2,MI,1,1620,1620,Mountain,Trail,Aluminum,Detroit Cycles
2015-03-19,1608,1,NV,1,1250,1250,Road,Endurance Road,Aluminum,Las Vegas Cycles
2015-03-19,1608,2,NV,1,7460,7460,Road,Endurance Road,Carbon,Las Vegas Cycles
2015-03-19,1608,3,NV,1,6070,6070,Mountain,Over Mountain,Carbon,Las Vegas Cycles
2015-03-19,1608,4,NV,1,3200,3200,Road,Endurance Road,Carbon,Las Vegas Cycles
2015-03-19,1608,5,NV,1,3200,3200,Mountain,Trail,Aluminum,Las Vegas Cycles
2015-03-19,1608,6,NV,1,2240,2240,Road,Elite Road,Carbon,Las Vegas Cycles
2015-03-19,1608,7,NV,1,1680,1680,Road,Elite Road,Aluminum,Las Vegas Cycles
2015-03-19,1608,8,NV,1,5860,5860,Road,Endurance Road,Carbon,Las Vegas Cycles
2015-03-19,1608,9,NV,1,3200,3200,Road,Triathalon,Carbon,Las Vegas Cycles
2015-03-19,1608,10,NV,2,5330,10660,Road,Endurance Road,Carbon,Las Vegas Cycles
2015-03-19,1608,11,NV,1,11190,11190,Mountain,Cross Country Race,Carbon,Las Vegas Cycles
2015-03-19,1608,12,NV,2,4800,9600,Mountain,Cross Country Race,Carbon,Las Vegas Cycles
2015-03-19,1608,13,NV,1,3840,3840,Mountain,Over Mountain,Carbon,Las Vegas Cycles
